Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS state,Population state,FIPS county,Population county
2024-02-12,New Mexico,Santa Fe,0,0,0,0,1,35000,2117522.0,35049,154823.0
2024-02-12,Pennsylvania,Philadelphia,0,0,0,0,1,42000,13002700.0,42101,1603797.0
2024-02-12,Mississippi,Jackson,0,0,0,0,0,28000,2961279.0,28049,227742.0
2024-02-12,Minnesota,Saint Paul,0,0,0,0,1,27000,5706494.0,27123,552352.0
2024-02-12,Virginia,Chesapeake,0,0,0,0,1,51000,8631393.0,51550,249422.0
2024-02-12,Ohio,Bedford,0,0,0,0,1,39000,11799448.0,39035,1264817.0
2024-02-12,North Carolina,Raleigh,0,0,0,0,1,37000,10439388.0,37183,1129410.0
2024-02-12,Arkansas,Camden (East Camden),0,1,0,0,1,05000,3011524.0,05103,22650.0
2024-02-11,North Carolina,Raleigh,0,0,0,0,1,37000,10439388.0,37183,1129410.0
2024-02-10,Florida,Labelle,0,0,0,0,2,12000,21538187.0,12051,39619.0
2024-02-09,California,Berkeley,0,0,0,0,1,06000,39538223.0,06001,1682353.0
2024-02-09,Florida,Palm Beach Gardens,0,0,0,0,1,12000,21538187.0,12099,1492191.0
2024-02-09,Georgia,Atlanta (East Point),1,0,0,0,1,13000,10711908.0,13121,1066710.0
2024-02-09,Washington,Seattle,0,0,0,0,4,53000,7705281.0,53033,2269675.0
2024-02-09,Indiana,Elkhart,0,0,0,0,1,18000,6785528.0,18039,207047.0
2024-02-08,Ohio,Youngstown,0,0,0,0,1,39000,11799448.0,39099,228614.0
2024-02-07,Oregon,Eugene,0,0,0,0,2,41000,4237256.0,41039,382971.0
2024-02-07,Texas,Sugar Land,0,0,0,0,0,48000,29145505.0,48157,822779.0
2024-02-07,North Carolina,Pembroke,1,0,0,0,1,37000,10439388.0,37155,116530.0
2024-02-07,Nevada,North Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2024-02-07,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2024-02-06,North Carolina,Huntersville,0,0,0,0,0,37000,10439388.0,37119,1115482.0
2024-02-06,Pennsylvania,Mechanicsburg,0,0,0,0,1,42000,13002700.0,42041,259469.0
2024-02-06,Ohio,Galloway,0,0,0,0,0,39000,11799448.0,39049,1323807.0
2024-02-06,Wisconsin,Madison,0,0,0,0,1,55000,5893718.0,55025,561504.0
2024-02-06,South Carolina,Myrtle Beach,0,0,0,0,1,45000,5118425.0,45051,351029.0
2024-02-06,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2024-02-06,South Carolina,North Charleston,0,0,0,0,1,45000,5118425.0,45019,408235.0
2024-02-05,Georgia,Augusta,0,0,0,0,1,13000,10711908.0,13245,206607.0
2024-02-05,Florida,Jacksonville,0,0,0,0,1,12000,21538187.0,12031,995567.0
2024-02-02,New York,Rockville Centre,0,0,0,0,1,36000,20201249.0,36059,1395774.0
2024-02-02,North Carolina,Wilmington,0,0,0,0,1,37000,10439388.0,37129,225702.0
2024-02-02,Washington,Arlington,0,0,0,0,1,53000,7705281.0,53061,827957.0
2024-02-02,Illinois,East Saint Louis,0,0,0,0,1,17000,12812508.0,17163,257400.0
2024-02-02,Arizona,Avondale,0,0,0,0,2,04000,7151502.0,04013,4420568.0
2024-02-01,Pennsylvania,Pittsburgh,0,0,0,0,1,42000,13002700.0,42003,1250578.0
2024-02-01,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2024-02-01,Colorado,Littleton,0,0,0,0,1,08000,5773714.0,08005,655070.0
2024-02-01,Mississippi,West Point,0,0,0,0,1,28000,2961279.0,28025,18636.0
2024-02-01,Florida,Fort Lauderdale (Lauderdale Lakes),0,0,0,0,1,12000,21538187.0,12086,2701767.0
2024-02-01,Michigan,Ann Arbor,0,0,0,0,1,26000,10077331.0,26161,372258.0
2024-02-01,Georgia,Powder Springs,0,2,0,0,4,13000,10711908.0,13067,766149.0
2024-02-01,South Carolina,Conway,1,0,0,0,0,45000,5118425.0,45051,351029.0
2024-02-01,Texas,Uvalde,0,0,0,0,1,48000,29145505.0,48463,24564.0
2024-02-01,Florida,Chipley,0,0,0,0,1,12000,21538187.0,12133,25318.0
2024-01-31,North Carolina,Wilson,0,0,0,0,1,37000,10439388.0,37195,78784.0
2024-01-31,Texas,Humble,0,0,0,0,2,48000,29145505.0,48201,4731145.0
2024-01-31,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2024-01-31,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2024-01-30,California,Sacramento,0,1,0,0,1,06000,39538223.0,06067,1585055.0
2024-01-30,Pennsylvania,Philadelphia,0,0,0,0,0,42000,13002700.0,42101,1603797.0
2024-01-30,Indiana,Beech Grove,0,0,0,0,1,18000,6785528.0,18097,977203.0
2024-01-30,Alabama,Mobile,0,2,0,0,1,01000,5024279.0,01097,414809.0
2024-01-30,Minnesota,Minneapolis (Brooklyn Park),0,0,0,0,1,27000,5706494.0,27053,1281565.0
2024-01-30,New York,Amsterdam,0,0,0,0,1,36000,20201249.0,36057,49532.0
2024-01-30,Washington,Benton City,0,0,0,0,1,53000,7705281.0,53005,206873.0
2024-01-30,Tennessee,Murfreesboro,0,0,0,0,2,47000,6910840.0,47149,341486.0
2024-01-29,Florida,Deerfield Beach,0,0,0,0,2,12000,21538187.0,12011,1944375.0
2024-01-29,North Carolina,Old Fort,0,0,0,0,1,37000,10439388.0,37111,44578.0
2024-01-29,Nevada,Sparks,0,0,0,0,0,32000,3104614.0,32031,486492.0
2024-01-29,Michigan,Lansing,0,0,0,0,1,26000,10077331.0,26065,284900.0
2024-01-29,Texas,Austin,0,1,0,0,1,48000,29145505.0,48453,1290188.0
2024-01-26,Georgia,Dacula,0,0,0,0,1,13000,10711908.0,13135,957062.0
2024-01-26,Missouri,Kansas City (Raytown),0,0,0,0,1,29000,6154913.0,29095,717204.0
2024-01-26,Illinois,East Saint Louis,0,0,0,0,1,17000,12812508.0,17163,257400.0
2024-01-26,North Carolina,Ayden,0,0,0,0,1,37000,10439388.0,37147,170243.0
2024-01-26,Alabama,Bessemer (Hueytown),0,0,0,0,1,01000,5024279.0,01073,674721.0
2024-01-26,Florida,Fort Lauderdale,0,0,0,0,1,12000,21538187.0,12011,1944375.0
2024-01-26,Alabama,Plantersville,0,0,0,0,4,01000,5024279.0,01121,82149.0
2024-01-26,Tennessee,Johnson City,1,0,0,0,0,47000,6910840.0,47179,133001.0
2024-01-25,Arizona,Scottsdale,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2024-01-25,Maryland,Hagerstown,0,0,0,0,1,24000,6177224.0,24043,154705.0
2024-01-24,Tennessee,Nashville,0,0,0,0,0,47000,6910840.0,47037,715884.0
2024-01-24,Georgia,Macon,0,0,0,0,0,13000,10711908.0,13021,157346.0
2024-01-24,California,Corona,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2024-01-24,Delaware,Wilmington,0,0,0,0,1,10000,989948.0,10003,570719.0
2024-01-24,Maryland,Gambrills,0,0,0,0,1,24000,6177224.0,24003,588261.0
2024-01-23,Arkansas,Jonesboro,0,0,0,0,1,05000,3011524.0,05031,111231.0
2024-01-23,Georgia,Augusta,0,0,0,0,0,13000,10711908.0,13245,206607.0
2024-01-23,California,Tulare,0,0,0,0,1,06000,39538223.0,06107,473117.0
2024-01-23,Tennessee,Memphis,0,0,0,0,1,47000,6910840.0,47157,929744.0
2024-01-22,North Carolina,Goldsboro,0,0,0,0,1,37000,10439388.0,37191,117333.0
2024-01-22,New Jersey,Scotch Plains,0,0,0,0,1,34000,9288994.0,34039,575345.0
2024-01-22,Florida,Vero Beach,0,0,0,0,1,12000,21538187.0,12061,159788.0
2024-01-22,Ohio,Dayton,0,0,0,0,1,39000,11799448.0,39113,537309.0
2024-01-20,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2024-01-20,Georgia,Calhoun,0,0,0,0,1,13000,10711908.0,13037,5573.0
2024-01-19,Texas,Orange,0,0,0,0,0,48000,29145505.0,48361,84808.0
2024-01-19,New Mexico,Santa Fe,0,0,0,0,0,35000,2117522.0,35049,154823.0
2024-01-19,California,Elk Grove,0,0,0,0,1,06000,39538223.0,06067,1585055.0
2024-01-19,South Carolina,Summerville,0,0,0,0,1,45000,5118425.0,45035,161540.0
2024-01-18,South Carolina,Easley,0,0,0,0,0,45000,5118425.0,45077,131404.0
2024-01-18,Florida,Orlando,0,0,0,0,1,12000,21538187.0,12095,1429908.0
2024-01-18,Minnesota,Saint Paul,0,0,0,1,1,27000,5706494.0,27123,552352.0
2024-01-18,Wisconsin,Spring Valley,0,0,0,0,0,55000,5893718.0,55093,42212.0
2024-01-18,New York,Nedrow,0,0,0,0,0,36000,20201249.0,36067,476516.0
2024-01-18,South Carolina,Marion,0,0,0,0,1,45000,5118425.0,45067,29183.0
2024-01-18,Louisiana,Florien,0,0,0,0,2,22000,4657757.0,22085,22155.0
2024-01-18,South Carolina,Orangeburg,0,0,0,0,0,45000,5118425.0,45075,84223.0
2024-01-18,Virginia,Roanoke,0,0,0,0,1,51000,8631393.0,51770,100011.0
2024-01-17,Indiana,Gary,0,0,0,0,1,18000,6785528.0,18089,498700.0
2024-01-17,Maryland,Ellicott City,1,0,0,0,0,24000,6177224.0,24027,332317.0
2024-01-17,Maryland,Great Mills,0,0,0,0,1,24000,6177224.0,24037,113777.0
2024-01-17,North Carolina,Pittsboro,0,0,0,0,0,37000,10439388.0,37037,76285.0
2024-01-17,South Carolina,Hopkins,0,0,0,0,1,45000,5118425.0,45079,416147.0
2024-01-17,Texas,Sugar Land,0,0,0,0,0,48000,29145505.0,48157,822779.0
2024-01-17,Texas,Austin,0,0,0,0,0,48000,29145505.0,48453,1290188.0
2024-01-17,Delaware,Lewes,0,0,0,0,2,10000,989948.0,10005,237378.0
2024-01-17,Florida,Palm Beach Gardens,0,0,0,0,1,12000,21538187.0,12099,1492191.0
2024-01-16,California,Perris,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2024-01-16,Florida,Hollywood (Miramar),0,0,0,0,1,12000,21538187.0,12131,75305.0
2024-01-15,South Carolina,Conway,0,0,0,0,1,45000,5118425.0,45051,351029.0
2024-01-15,Utah,Salt Lake City (Kearns),0,0,0,0,1,49000,3271616.0,49035,1185238.0
2024-01-14,Arizona,Tucson,0,0,0,0,0,04000,7151502.0,04019,1043433.0
2024-01-12,Ohio,Dayton,1,0,0,0,2,39000,11799448.0,39113,537309.0
2024-01-12,Oklahoma,Oklahoma City,0,0,0,0,1,40000,3959353.0,40109,796292.0
2024-01-12,Wisconsin,Eau Claire,0,0,0,0,1,55000,5893718.0,55035,105710.0
2024-01-12,South Carolina,Lake City,0,0,0,0,0,45000,5118425.0,45041,137059.0
2024-01-12,Florida,Spring Hill,0,0,0,0,1,12000,21538187.0,12053,194515.0
2024-01-12,Virginia,Moneta,0,0,0,1,1,51000,8631393.0,51019,79462.0
2024-01-11,Florida,Miami,0,1,0,0,1,12000,21538187.0,12086,2701767.0
2024-01-10,California,Armona,0,0,0,0,1,06000,39538223.0,06031,152486.0
2024-01-10,Oklahoma,Ada,0,0,0,0,0,40000,3959353.0,40123,38065.0
2024-01-10,Oregon,Hillsboro,0,0,0,0,0,41000,4237256.0,41067,600372.0
2024-01-10,Alabama,Tuscaloosa,0,0,0,0,1,01000,5024279.0,01125,227036.0
2024-01-10,Ohio,Youngstown (Boardman),0,0,0,0,1,39000,11799448.0,39099,228614.0
2024-01-08,New York,Schenectady,0,0,0,0,1,36000,20201249.0,36093,158061.0
2024-01-08,North Carolina,Marshville,0,0,0,0,2,37000,10439388.0,37179,238267.0
2024-01-08,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2024-01-05,New Jersey,Minotola,0,0,0,0,1,34000,9288994.0,34001,274534.0
2024-01-04,Ohio,Dayton,0,0,0,0,1,39000,11799448.0,39113,537309.0
2024-01-04,Florida,Tampa,0,0,0,0,1,12000,21538187.0,12057,1459762.0
2024-01-04,Pennsylvania,Lock Haven,0,0,0,0,1,42000,13002700.0,42035,37450.0
2024-01-04,Iowa,Perry,2,5,1,0,0,19000,3190369.0,19049,99678.0
2024-01-04,Kentucky,Morehead,0,0,0,0,1,21000,4505836.0,21205,24662.0
2024-01-03,Massachusetts,Boston,0,0,0,0,1,25000,7029917.0,25025,797936.0
2024-01-03,North Carolina,Raleigh,0,0,0,0,1,37000,10439388.0,37183,1129410.0
2024-01-03,Tennessee,Memphis,0,0,0,0,0,47000,6910840.0,47157,929744.0
2023-12-22,Maryland,Upper Marlboro,0,0,0,0,1,24000,6177224.0,24033,967201.0
2023-12-21,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-12-21,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-12-20,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-12-20,Ohio,Columbus (Gahanna),0,0,0,0,0,39000,11799448.0,39049,1323807.0
2023-12-19,Iowa,Sioux City,0,0,0,0,1,19000,3190369.0,19193,105941.0
2023-12-19,Pennsylvania,Allentown,0,0,0,0,1,42000,13002700.0,42077,374557.0
2023-12-19,Florida,Fort Myers,0,0,0,0,1,12000,21538187.0,12071,760822.0
2023-12-19,Tennessee,Memphis,0,0,0,0,0,47000,6910840.0,47157,929744.0
2023-12-18,Indiana,Brownsburg,0,0,0,0,0,18000,6785528.0,18063,174788.0
2023-12-18,Iowa,Des Moines,0,0,0,0,1,19000,3190369.0,19153,492401.0
2023-12-18,Indiana,Hammond,0,0,0,0,1,18000,6785528.0,18089,498700.0
2023-12-18,Missouri,Kennett,0,0,0,0,1,29000,6154913.0,29069,28283.0
2023-12-18,Wisconsin,Green Bay,0,0,0,0,1,55000,5893718.0,55009,268740.0
2023-12-15,Georgia,Atlanta,1,1,0,0,0,13000,10711908.0,13121,1066710.0
2023-12-15,Florida,Jacksonville,0,0,0,0,1,12000,21538187.0,12031,995567.0
2023-12-15,Tennessee,Nashville,0,0,0,0,0,47000,6910840.0,47037,715884.0
2023-12-14,Georgia,Powder Springs,0,0,0,0,2,13000,10711908.0,13067,766149.0
2023-12-14,Texas,Austin,0,0,0,0,0,48000,29145505.0,48453,1290188.0
2023-12-14,South Carolina,Florence,0,0,0,0,0,45000,5118425.0,45041,137059.0
2023-12-14,Washington,Spokane,0,0,0,0,1,53000,7705281.0,53063,539339.0
2023-12-13,Virginia,Roanoke,0,0,0,0,0,51000,8631393.0,51770,100011.0
2023-12-13,Mississippi,Brooklyn,0,0,0,0,1,28000,2961279.0,28035,78158.0
2023-12-13,New Mexico,Albuquerque,0,0,0,0,1,35000,2117522.0,35001,676444.0
2023-12-13,New Mexico,Albuquerque,0,0,0,0,1,35000,2117522.0,35001,676444.0
2023-12-12,Michigan,Kalamazoo,0,0,0,0,0,26000,10077331.0,26077,261670.0
2023-12-12,Illinois,Oswego,0,0,0,0,1,17000,12812508.0,17093,131869.0
2023-12-12,Michigan,Detroit,0,0,0,0,2,26000,10077331.0,26163,1793561.0
2023-12-12,Pennsylvania,Springville,0,0,0,0,1,42000,13002700.0,42115,38434.0
2023-12-12,Ohio,Cleveland,0,0,0,0,1,39000,11799448.0,39035,1264817.0
2023-12-12,Mississippi,Biloxi,0,0,0,0,1,28000,2961279.0,28059,143252.0
2023-12-11,North Carolina,Pembroke,0,0,0,0,0,37000,10439388.0,37155,116530.0
2023-12-11,California,Victorville,0,0,0,0,1,06000,39538223.0,06071,2181654.0
2023-12-11,South Carolina,Blythewood,0,0,0,0,0,45000,5118425.0,45079,416147.0
2023-12-11,Missouri,Branson,0,0,0,0,1,29000,6154913.0,29213,56066.0
2023-12-11,Maine,North Berwick,0,0,0,0,1,23000,1362359.0,23031,211972.0
2023-12-08,New Mexico,Albuquerque,1,0,0,0,1,35000,2117522.0,35001,676444.0
2023-12-08,California,San Francisco,0,0,0,0,0,06000,39538223.0,06075,873965.0
2023-12-08,California,San Francisco,0,0,0,0,1,06000,39538223.0,06075,873965.0
2023-12-08,Tennessee,Antioch,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-12-07,New York,Albany,0,0,0,0,1,36000,20201249.0,36001,314848.0
2023-12-07,North Carolina,Kernersville,0,0,0,0,0,37000,10439388.0,37067,382590.0
2023-12-06,Indiana,Indianapolis,0,0,0,0,2,18000,6785528.0,18097,977203.0
2023-12-06,New Mexico,Clovis,0,0,0,0,0,35000,2117522.0,35009,48430.0
2023-12-06,Nevada,Las Vegas,3,1,1,0,0,32000,3104614.0,32003,2265461.0
2023-12-05,Texas,Austin,6,3,0,0,1,48000,29145505.0,48453,1290188.0
2023-12-05,New York,Albany,0,0,0,0,1,36000,20201249.0,36001,314848.0
2023-12-05,Massachusetts,Chicopee,0,0,0,0,1,25000,7029917.0,25013,465825.0
2023-12-05,Michigan,Grand Rapids,0,0,0,0,1,26000,10077331.0,26081,657974.0
2023-12-04,Oklahoma,Elk City,0,0,0,0,1,40000,3959353.0,40009,22410.0
2023-12-04,Oklahoma,Oklahoma City,0,0,0,0,1,40000,3959353.0,40109,796292.0
2023-12-01,Vermont,Hinesburg,0,0,0,0,0,50000,643077.0,50007,168323.0
2023-12-01,Ohio,Cincinnati (North College Hill),0,1,0,0,0,39000,11799448.0,39061,830639.0
2023-12-01,South Carolina,Orangeburg,0,1,0,0,1,45000,5118425.0,45075,84223.0
2023-12-01,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-12-01,Alaska,Anchorage,0,0,0,0,1,02000,733391.0,02020,291247.0
2023-11-30,North Carolina,Durham,0,0,0,0,0,37000,10439388.0,37063,324833.0
2023-11-30,North Carolina,Lumberton,0,0,0,0,0,37000,10439388.0,37155,116530.0
2023-11-30,Alabama,Greenville,0,0,0,0,1,01000,5024279.0,01013,19051.0
2023-11-30,Texas,Houston,1,0,1,0,0,48000,29145505.0,48201,4731145.0
2023-11-30,Mississippi,Port Gibson,0,0,0,0,1,28000,2961279.0,28021,9135.0
2023-11-29,Florida,Saint Petersburg,0,0,0,0,1,12000,21538187.0,12103,959107.0
2023-11-29,North Carolina,Rocky Mount,0,0,0,0,1,37000,10439388.0,37127,94970.0
2023-11-29,Iowa,Iowa City,0,0,0,0,1,19000,3190369.0,19103,152854.0
2023-11-29,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-11-28,Massachusetts,Boston,0,0,0,0,1,25000,7029917.0,25025,797936.0
2023-11-28,North Carolina,Wadesboro,0,0,0,0,1,37000,10439388.0,37007,22055.0
2023-11-28,Virginia,Newport News,0,0,0,0,1,51000,8631393.0,51700,186247.0
2023-11-28,Ohio,Columbus,0,0,0,0,1,39000,11799448.0,39049,1323807.0
2023-11-28,Texas,Waxahachie,0,0,0,0,0,48000,29145505.0,48139,192455.0
2023-11-28,Washington,Richland,0,0,0,0,1,53000,7705281.0,53005,206873.0
2023-11-28,Washington,Kennewick,0,0,0,0,1,53000,7705281.0,53005,206873.0
2023-11-27,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-11-27,South Carolina,Rock Hill,0,0,0,0,1,45000,5118425.0,45091,282090.0
2023-11-27,South Carolina,Florence,0,0,0,0,1,45000,5118425.0,45041,137059.0
2023-11-27,Kansas,Kansas City,0,0,0,0,1,20000,2937880.0,20209,169245.0
2023-11-27,Georgia,Lagrange,0,0,0,0,1,13000,10711908.0,13285,69426.0
2023-11-27,Illinois,Chicago,0,0,0,0,0,17000,12812508.0,17031,5275541.0
2023-11-21,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-11-21,North Carolina,Greenville,0,0,0,0,1,37000,10439388.0,37147,170243.0
2023-11-21,Minnesota,Saint Paul,0,0,0,0,1,27000,5706494.0,27123,552352.0
2023-11-20,California,Santa Rosa,0,0,0,0,1,06000,39538223.0,06097,488863.0
2023-11-20,Missouri,Columbia,0,0,0,0,1,29000,6154913.0,29019,183610.0
2023-11-18,Virginia,Dumfries,0,0,0,0,1,51000,8631393.0,51153,482204.0
2023-11-18,Tennessee,Knoxville,0,0,0,0,1,47000,6910840.0,47093,478971.0
2023-11-17,Louisiana,Lafayette,0,0,0,0,1,22000,4657757.0,22055,241753.0
2023-11-17,Maryland,Rockville,0,0,0,0,0,24000,6177224.0,24031,1062061.0
2023-11-16,Illinois,Peoria,0,0,0,0,1,17000,12812508.0,17143,181830.0
2023-11-16,Tennessee,Martin,0,0,0,0,0,47000,6910840.0,47183,32902.0
2023-11-15,Kentucky,Lexington,0,0,0,0,1,21000,4505836.0,21067,322570.0
2023-11-15,Missouri,Clever,0,0,0,0,1,29000,6154913.0,29043,88842.0
2023-11-15,Alabama,Muscle Shoals,0,0,0,0,1,01000,5024279.0,01033,57227.0
2023-11-15,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-11-15,Oregon,Salem,0,0,0,0,1,41000,4237256.0,41047,345920.0
2023-11-15,Ohio,Cleveland (Shaker Heights),0,0,0,0,1,39000,11799448.0,39035,1264817.0
2023-11-15,Ohio,Toledo,0,0,0,0,1,39000,11799448.0,39095,431279.0
2023-11-14,North Carolina,Washington,0,0,0,0,1,37000,10439388.0,37187,11003.0
2023-11-14,Tennessee,Munford,0,0,0,0,1,47000,6910840.0,47167,60970.0
2023-11-14,Alabama,Somerville,0,0,0,0,0,01000,5024279.0,01103,123421.0
2023-11-14,Michigan,Lincoln Park,0,0,0,0,1,26000,10077331.0,26163,1793561.0
2023-11-14,Illinois,Peoria,0,0,0,0,2,17000,12812508.0,17143,181830.0
2023-11-14,South Carolina,Columbia,0,0,0,0,1,45000,5118425.0,45079,416147.0
2023-11-14,California,Redlands,0,0,0,0,2,06000,39538223.0,06071,2181654.0
2023-11-14,Maryland,Bowie,0,0,0,0,1,24000,6177224.0,24033,967201.0
2023-11-13,Ohio,Massillon,0,0,0,0,1,39000,11799448.0,39151,374853.0
2023-11-13,Texas,Victoria,0,1,0,0,1,48000,29145505.0,48469,91319.0
2023-11-13,Oregon,Medford,0,0,0,0,0,41000,4237256.0,41029,223259.0
2023-11-13,Texas,Prairie View,1,0,0,0,1,48000,29145505.0,48473,56794.0
2023-11-13,Texas,Hempstead,0,0,0,0,0,48000,29145505.0,48473,56794.0
2023-11-13,New Jersey,Newark,0,1,0,0,0,34000,9288994.0,34013,863728.0
2023-11-11,California,San Luis Obispo,0,0,0,0,2,06000,39538223.0,06079,282424.0
2023-11-10,Oklahoma,Broken Arrow,0,0,0,0,1,40000,3959353.0,40143,669279.0
2023-11-10,Georgia,Commerce,0,0,0,0,1,13000,10711908.0,13157,75907.0
2023-11-10,Tennessee,Alamo,0,0,0,0,1,47000,6910840.0,47033,13911.0
2023-11-10,Michigan,Wyoming,0,0,0,0,1,26000,10077331.0,26081,657974.0
2023-11-10,Oklahoma,Langston,0,2,0,0,0,40000,3959353.0,40083,49555.0
2023-11-10,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-11-10,California,Vallejo,0,1,0,0,0,06000,39538223.0,06095,453491.0
2023-11-09,Alabama,Atmore,0,2,0,0,0,01000,5024279.0,01053,36757.0
2023-11-09,Idaho,Boise,0,0,0,0,1,16000,1839106.0,16001,494967.0
2023-11-09,Alabama,Birmingham,0,0,0,0,1,01000,5024279.0,01073,674721.0
2023-11-09,Ohio,Cleveland,0,0,0,0,1,39000,11799448.0,39035,1264817.0
2023-11-09,Texas,Killeen,0,0,0,0,1,48000,29145505.0,48027,370647.0
2023-11-09,North Carolina,Huntersville,0,0,0,0,1,37000,10439388.0,37119,1115482.0
2023-11-09,Indiana,Muncie,0,0,0,1,1,18000,6785528.0,18035,111903.0
2023-11-08,Ohio,Reynoldsburg,0,0,0,0,1,39000,11799448.0,39049,1323807.0
2023-11-08,Pennsylvania,Philadelphia,0,0,0,0,0,42000,13002700.0,42101,1603797.0
2023-11-08,Georgia,Tucker,0,0,0,0,0,13000,10711908.0,13089,764382.0
2023-11-07,Florida,Eustis,0,0,0,0,1,12000,21538187.0,12069,383956.0
2023-11-07,Tennessee,Lebanon,0,0,0,0,1,47000,6910840.0,47189,147737.0
2023-11-07,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-11-07,Oklahoma,Oklahoma City,0,0,0,0,1,40000,3959353.0,40109,796292.0
2023-11-07,Maryland,Indian Head,0,0,0,0,1,24000,6177224.0,24017,166617.0
2023-11-07,Virginia,Blacksburg,1,0,1,0,0,51000,8631393.0,51121,99721.0
2023-11-07,Texas,Allen,0,0,0,0,0,48000,29145505.0,48085,1064465.0
2023-11-06,North Carolina,Cerro Gordo,0,0,0,0,0,37000,10439388.0,37047,50623.0
2023-11-06,Texas,Coahoma,0,0,0,0,0,48000,29145505.0,48227,34860.0
2023-11-06,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-11-06,Arkansas,Arkadelphia,0,0,0,0,1,05000,3011524.0,05019,21446.0
2023-11-06,Ohio,Toledo,0,0,0,0,1,39000,11799448.0,39095,431279.0
2023-11-06,Utah,Lehi,0,0,0,0,0,49000,3271616.0,49049,659399.0
2023-11-06,Arizona,Wellton,0,0,0,0,3,04000,7151502.0,04027,203881.0
2023-11-05,Illinois,Glenview,0,0,0,0,0,17000,12812508.0,17031,5275541.0
2023-11-04,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2023-11-03,Florida,Fort Lauderdale,0,0,0,0,1,12000,21538187.0,12011,1944375.0
2023-11-03,Ohio,Dayton (Centerville),0,0,0,0,1,39000,11799448.0,39113,537309.0
2023-11-03,Indiana,Indianapolis,1,0,0,0,1,18000,6785528.0,18097,977203.0
2023-11-02,Washington,Puyallup,0,0,0,0,1,53000,7705281.0,53053,921130.0
2023-11-02,Maryland,Mardela Springs,0,0,0,0,1,24000,6177224.0,24045,103588.0
2023-11-02,New Mexico,Las Cruces,0,0,0,0,1,35000,2117522.0,35013,219561.0
2023-11-02,Maine,Presque Isle,0,0,0,0,0,23000,1362359.0,23003,67105.0
2023-11-02,Alabama,Smiths Station,0,0,0,0,1,01000,5024279.0,01081,174241.0
2023-11-02,Colorado,Denver,0,0,0,0,1,08000,5773714.0,08031,715522.0
2023-11-02,Louisiana,Baton Rouge,0,0,0,0,1,22000,4657757.0,22033,456781.0
2023-11-02,Maryland,Mardela Springs,0,0,0,0,0,24000,6177224.0,24045,103588.0
2023-11-01,Georgia,Douglasville,0,0,0,0,1,13000,10711908.0,13097,144237.0
2023-11-01,Maryland,Rosedale,0,0,0,0,0,24000,6177224.0,24005,854535.0
2023-11-01,South Dakota,Rapid City,0,0,0,0,0,46000,886667.0,46103,109222.0
2023-10-31,North Carolina,Asheville,0,0,0,0,1,37000,10439388.0,37021,269452.0
2023-10-31,Wisconsin,Janesville,0,0,0,0,1,55000,5893718.0,55105,163687.0
2023-10-31,Ohio,Lowellville,0,0,0,0,0,39000,11799448.0,39099,228614.0
2023-10-31,Washington,Centralia,0,0,0,0,0,53000,7705281.0,53041,82149.0
2023-10-31,Texas,Keller,0,0,0,0,1,48000,29145505.0,48439,2110640.0
2023-10-30,Indiana,Fowlerton,0,0,0,0,1,18000,6785528.0,18053,66674.0
2023-10-30,North Carolina,Raleigh,0,0,0,0,0,37000,10439388.0,37183,1129410.0
2023-10-30,Pennsylvania,Stroudsburg,0,0,0,0,1,42000,13002700.0,42089,168327.0
2023-10-30,Tennessee,Union City,0,0,0,0,1,47000,6910840.0,47131,30787.0
